,Time,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,Amount,Class
6903,8886,-2.535852117,5.793644147,-7.618462836,6.395829746,-0.065210105,-3.136371964,-3.104557363,1.823232638,-3.87865758,-7.29780335,7.071669137,-10.00104637,-0.207934541,-10.86069805,-1.690825041,-2.360856724,-2.760097015,0.298103416,-1.385557802,0.408704184,0.716719907,-0.448059938,-0.402406879,-0.288835223,1.01175224,0.425964621,0.413139556,0.308204657,1,1
283268,171483,-10.32558182,-10.2567549,-1.920519963,4.742631234,6.596055138,-4.144105747,-5.947807176,-1.959710084,1.884899731,1.122660904,1.031897641,1.71689088,0.471279054,-0.978094536,0.708468212,-0.419409917,1.972062806,0.622804031,3.558426917,-4.806939889,0.311710291,-0.286814786,-8.451590538,1.64407629,-1.927759906,0.382244344,3.800539534,-4.555242788,3.69,0
121986,76394,-0.465170262,0.898783954,0.915132707,0.363621079,0.60750033,-0.352138123,0.94473379,-0.196290544,-0.556754401,-0.33793507,-1.156284886,0.004748458,0.842441172,0.040825044,0.709302475,0.17163956,-0.77197426,0.19490569,0.082029383,0.004530366,0.075238444,0.189574494,-0.29505654,-0.429240538,0.390885303,-0.331294211,-0.093395424,0.04454786,46.86,0
133770,80524,-0.721462598,1.275847321,0.733151954,-0.177397828,0.143047975,-0.490873481,0.44336971,0.283726447,-0.615486314,-0.609275422,-1.353346566,-0.148731985,0.296722223,0.439631754,,0.431922281,-0.501992031,-0.031795579,0.383941557,-0.143764681,-0.084945559,-0.445386201,-0.091120439,-0.454858932,-0.305009245,0.129199679,-0.171579169,0.065233162,5.49,0
73784,55279,-5.753851922,0.577609831,-6.312781518,5.159401364,-1.69831985,-2.68328644,-7.934389138,2.37354992,-3.073078869,-7.145136625,6.25006759,-9.150822685,-1.37614147,-9.982584707,1.202216968,-7.565042492,-13.69147445,-4.366867281,2.181422736,0.017500021,1.177852408,0.175331359,-1.211123321,-0.446891082,-0.405520353,-0.16579749,1.505515913,0.35949205,1,1
14170,25198,-15.9036352,10.39391714,-19.13360246,6.185968835,-12.53802092,-4.027030447,-13.8978266,10.66225178,-2.844953985,-9.668788912,7.394419411,-11.63563005,1.423276925,-8.6404591,-0.674719539,-7.695568788,-13.68413959,-4.777406039,1.268342773,1.501565411,1.577548225,-1.280137123,-0.601294527,0.040403921,0.995501971,-0.273742712,1.688135896,0.5278308,99.99,1
149587,91524,1.954851738,1.630056303,-4.337199681,2.378367292,2.113347861,-1.583850667,0.653745453,-0.192892012,1.217608255,-2.829098205,3.504567793,-3.91819988,-1.01579193,-4.704508705,-0.968553076,1.854771917,6.024396767,3.531250335,-1.196284776,-0.230640095,-0.474437305,-0.974624666,-0.048154504,-0.023524268,0.362192024,-0.570709267,0.02561872,0.081880389,1,1
171329,120591,1.841628474,0.158025248,0.206360477,3.619911473,0.001836937,0.977849663,-0.633992558,0.178328936,-0.284816778,1.309424224,-2.006508259,0.135660496,1.61322282,-0.634469303,-0.203931016,1.796590529,-1.543583296,0.299049012,,-0.074649082,0.028859173,0.110193819,0.156403594,-1.026893869,-0.362463499,-0.114276779,0.03193662,-0.020752404,45.58,0
265543,161929,-0.190794633,0.762668226,-1.763566849,-1.562175672,3.141495695,3.195015274,0.336650802,0.843347743,-0.018443516,-0.578055165,0.155116639,-0.158480804,-0.418650562,-0.828362592,0.177133917,0.196437676,0.334734907,-0.390357635,-0.382503491,-0.021027681,-0.31405465,-0.896446761,0.204102291,0.590985574,-0.425549927,0.143025666,-0.004437083,0.050620355,2.28,0
191267,129186,0.290155158,0.049243132,-0.740523666,2.86546277,1.395293916,-0.535163279,0.14254337,-0.222769707,-1.463690652,1.713537553,-1.127573492,-0.708657346,0.272186077,0.274710292,0.235191952,-0.463552709,0.472995391,-0.447899156,1.790924147,0.247579535,0.337348848,1.018190578,0.303550011,0.83388612,-1.222306097,2.745260672,-0.2204016,0.16823274,7.18,1
56703,47545,1.176715759,0.557090903,-0.490799623,0.756424293,0.249191559,-0.781870547,0.228750322,-0.040840079,-0.432110564,-0.585778431,2.281939376,0.654566719,-0.310379432,-1.043705225,0.513750399,0.399177755,1.143130078,0.256013886,-0.511210088,-0.102771805,-0.062166,-0.12816813,-0.04017599,0.110040347,0.437891432,0.368808854,-0.018287348,0.031173403,0.76,1
57470,47923,0.364376991,1.443523465,-2.220907374,2.036985086,-1.237055031,-1.728161006,-2.058582365,0.358895084,-1.393305709,-3.505790326,2.814314155,-3.342175996,-0.150269367,-4.820322244,1.102609558,-3.157032672,-4.405850225,-2.558827851,-0.208809537,0.310979603,0.402729681,-0.132128892,-0.032977176,0.460860837,0.560403798,0.409366102,0.539668285,0.296918378,0.76,1
145193,86707,-3.576291703,3.55340723,-1.571126415,-1.692567796,-0.04789507,-0.7715076,0.800001502,0.117819135,2.735133939,4.677648974,0.759662632,0.962694648,0.289925236,-0.906818301,-0.856283508,-0.101967046,-0.994444987,-0.390761886,-0.099474989,2.04012337,-0.725246715,-0.873301768,0.189135379,-0.556543527,0.386678897,0.221154123,1.880012729,1.174951041,8.93,0
153823,100223,-19.64185673,14.70633467,-22.80123769,12.11467184,-14.89811253,0.840777704,-28.01129291,-11.91963882,-8.9609217,-18.91324333,4.971248707,-12.68630752,-1.071443113,-7.38337004,-2.992430299,-8.58230865,-13.80656813,-6.000358798,1.422631613,3.834649048,-8.228874098,3.31817777,2.585212346,0.195008569,-1.19480304,0.03842294,-4.126746252,-0.645329219,2.28,1
133700,80493,1.282516072,0.322631165,-0.411510024,0.844479178,0.292183698,-0.512588539,0.328938172,-0.076668589,-0.257511367,0.260988888,0.458668463,-0.143236606,-1.511977418,1.026362271,0.201133067,0.252261244,-0.72508367,0.538655677,0.30628665,-0.221959182,-0.008673043,-0.073676427,-0.223652382,-0.378384515,0.862310551,-0.266005953,-0.022629643,-0.009613143,1,0
123270,76867,1.082566234,1.094861513,-1.367020048,2.012554296,0.708142048,-0.807712094,0.151952109,0.158352531,0.009872284,-1.925278124,2.605937023,-0.309218873,-1.767548916,-4.429194587,-0.171939795,1.055513936,3.970586937,1.762248572,-0.880812103,-0.135789404,-0.325283765,-0.734343618,-0.106725343,-0.224999064,0.569167327,-0.335032649,0.089140141,0.11233722,1,1
152223,97121,-17.97626605,12.86498856,-19.57506619,11.34511982,-13.9986456,-0.354899961,-23.78346988,-4.872353406,-8.504284794,-16.60119697,5.569258175,-13.93224875,-0.204854827,-7.581023247,-1.01361239,-9.014813281,-16.09203206,-6.050147663,1.661029359,2.41992113,-4.300431866,2.86577186,1.489302015,0.386039289,-0.232391836,0.413826703,-3.255980906,-0.538963227,8.64,1
213092,139107,-4.6665001,-3.952320086,0.206093982,5.153524618,5.229468882,0.939039595,-0.63503286,-0.704506474,-0.2347857,4.031435051,0.983646779,-0.578913743,-0.199814214,-0.729706928,1.266713456,-0.842769191,-0.102946074,-0.597597213,1.060154226,-2.28613708,-0.664263126,1.821421635,0.113562782,-0.759673347,-0.502304099,0.630638836,-0.513880223,0.72952585,22.47,1
150697,93920,-12.38104821,8.213022153,-16.96252965,7.116090598,-9.772826359,-3.666835648,-16.14736337,2.078705953,-4.250656834,-16.74604411,7.425800963,-15.5648376,-0.42633842,-14.02953767,-1.68188923,-11.13376098,-15.83358888,-5.748532938,2.271081507,0.5377949,0.167703335,1.503413334,-0.767755382,0.371951476,-1.415639479,-0.51702216,-0.434620523,0.292721057,97,1
53794,46149,-1.346508818,2.132430627,-1.854355318,2.116997706,-1.070378379,-1.092671357,-2.230986064,1.036424908,-1.895515736,-3.36401058,2.887047877,-3.784459658,-1.288904258,-3.985626008,0.531838298,-2.60370265,-5.157596397,-0.696010005,1.285961395,0.221918669,0.609508182,0.202874285,-0.060791387,-0.186733353,-0.017401227,-0.283751034,0.395451049,0.233138576,1,1
42936,41305,-12.98094256,6.720507771,-13.45563594,8.698610093,-11.47955178,-2.681518651,-14.01929076,8.218190513,-7.930899968,-12.6959474,5.589361632,-11.96086603,1.538670762,-9.887214067,0.633979218,-11.35024385,-21.71018765,-8.859451925,3.62971365,-0.84330262,2.549628235,-0.532227764,-0.235096474,0.673209169,0.226597972,-0.006167858,-1.185695506,-0.747361321,59.68,1
47802,43369,-3.365318521,2.426503265,-3.752226527,0.276016598,-2.305870297,-1.961578319,-3.029283445,-1.674461748,0.183961286,-4.980928438,3.657881667,-6.409822355,-1.087310295,-8.509433187,1.432571787,-5.369890011,-9.0690794,-2.819806596,0.874542948,-0.036837326,2.070008164,-0.512625728,-0.248501692,0.126549624,0.104166257,-1.055997326,-1.200164967,-1.012065843,88,1
91671,63578,-0.639191253,-0.085594789,1.265451959,1.401165732,-0.260542079,1.009794578,1.301998971,-0.135257523,-0.431520922,-0.091353373,-0.921051996,-0.613815529,0.198913056,0.016087005,2.206263775,-0.527140628,-0.05727868,0.448655661,1.164435465,0.861306751,0.340330753,0.760169762,0.353376975,-0.778892743,-0.07068116,-0.033354644,-0.061962422,-0.062686532,290.18,1
154234,100924,-23.98474665,16.69783169,-22.20987482,9.58496862,-16.23043879,2.596332658,-33.23932817,-21.56003945,-10.84252587,-19.83614885,3.223232703,-10.89513351,-1.523452403,0.116303256,-3.098805327,-7.606424575,-18.10826102,-7.511866158,-1.243285157,5.804550661,-12.61502286,5.774087269,2.75022145,0.5134111,-1.608803804,-0.459624388,-4.626126608,-0.334560721,1,1
191146,129134,0.338302422,0.203129068,-1.187675957,-1.690692704,0.00176199,-0.344074309,-0.180149339,0.374200514,-0.781184123,-0.532933673,-1.375545791,-1.039553096,0.222498512,-1.402072616,-0.33801916,1.708641722,0.959232118,-0.59670254,0.307388261,-0.005517911,0.221609196,0.450144847,0.201134631,-0.079174133,-0.698723925,-0.356012053,-0.0599706,-0.018838014,49.95,0
251477,,-1.067713272,5.262312109,-8.438567066,7.3164873,0.008253573,-2.12593632,-3.307035735,1.869837523,-4.522583624,-5.172811823,5.591126194,-5.640417458,0.784510039,-12.04380562,0.353814875,-1.920558168,-1.879928279,0.679751299,0.797641375,0.821404549,0.547789787,-0.491959822,0.055914134,-1.145368535,0.068951346,0.535054735,0.539263072,0.124255056,0.77,1
6882,8808,-4.617217204,1.695693653,-3.114372201,4.328198553,-1.873256991,-0.989908136,-4.577264627,0.472216158,0.472016953,-5.576022636,4.802322761,-10.83316447,0.104303876,-9.405423062,-0.807477869,-7.552342204,-9.80256179,-4.120628835,1.74050729,-0.039045934,0.481829697,0.146023056,0.117038528,-0.217564599,-0.138776044,-0.424452881,-1.002041426,0.890780288,1.1,1
154587,102114,-28.25505289,21.46720299,-26.87133878,11.73743614,-17.99963029,6.065901352,-41.50679608,,-13.43406632,-24.40318497,3.40932262,-9.608267356,-3.076317968,0.240060358,-2.836676932,-6.594756992,-12.95753099,-5.61352195,-0.248828402,10.44071798,-21.45373628,8.361985192,4.909111121,0.098327945,-1.508739121,0.00871129,-5.407823639,-0.183811045,0,1
50537,44532,-0.234922309,0.355412643,1.972182786,-1.255592713,-0.681386509,-0.665731671,0.05911049,-0.003153277,1.122451136,-1.481245861,-0.473852106,0.92218442,0.91351384,-0.499349579,0.933898443,-0.560471963,-0.207706529,0.380541571,0.574335961,-0.003469463,0.22067043,0.912107214,-0.28633768,0.451208247,0.188315252,-0.531845781,0.123184688,0.039580635,1,1
124036,77154,-0.715413746,0.608590313,1.15550089,-0.267565093,-0.563747541,-0.61889796,0.698307699,0.069836902,-0.133341031,-1.025335393,1.500629181,-0.417898027,-1.590295151,-1.074999041,0.288234298,1.377768509,0.223886854,1.311072675,-0.896071786,-0.186977993,0.130748608,0.239389294,-0.090227407,0.411572391,-0.216125966,0.353896329,-0.062361263,0.008433002,129,1
63421,50706,-8.461844701,6.866198415,-11.83826922,4.194210967,-6.923097097,-3.221146649,-7.553496511,6.015618187,-2.46614344,-6.246243185,2.94398522,-6.512389337,-0.698175947,-7.543645932,0.926455284,-4.330294806,-7.339697964,-2.550900854,0.645904896,0.814710156,0.918244481,-0.715366337,0.210747336,-0.060211474,0.509534595,-0.257283693,1.170026516,0.229300915,99.99,1
92777,64093,-6.133986948,2.941499449,-5.593985568,3.258845223,-5.315512219,-0.637327763,-4.476488045,1.695993587,-1.606743151,-5.11725921,3.97722224,-8.066096093,-0.760887592,-8.660770959,2.22023799,-6.237596542,-11.04638166,-4.155879368,1.763610874,-0.815086316,0.868339851,0.793736498,0.217346587,-0.021985065,0.145881914,0.665087661,-1.684186049,0.310195463,294.9,1
67410,52521,1.009505997,-0.215303552,2.239280736,3.016949631,-1.190015495,1.444945748,-1.315813767,0.586344919,1.13628542,0.193699925,-1.416474322,0.635467408,-0.002253543,-1.281586975,-1.667012253,-0.18758709,0.357145997,-0.549829288,-0.903548778,-0.210806962,0.089266633,0.790814607,-0.082397006,0.145507709,0.404252206,0.279747011,0.11221827,0.035986422,0,0
12108,21046,-16.91746827,9.669900173,-23.73644341,11.82499023,-9.830548229,-2.514828873,-17.29065667,1.820407867,-6.264903488,-12.91663611,9.567110295,-13.71706738,0.899540706,-13.27296506,-0.402260044,-7.754094059,-11.64460321,-4.74130271,0.584625973,0.996745095,-2.336110956,0.972754726,1.241865812,-1.051086248,0.03800908,0.672317065,2.108470852,-1.421243253,1,1
239574,150167,-1.347743702,0.821241495,-1.59318328,-0.250396578,3.768887697,3.510499627,1.081563956,0.18271935,0.220964827,1.573934001,-0.087084035,-0.283478597,-0.471651518,-0.044851275,0.245465501,-1.426966712,-0.224338953,-0.537211129,0.71546496,0.151654813,-0.111621935,0.532129553,-0.239438829,0.726286683,0.128644608,-0.442189,-0.176010664,0.120953619,32,0
247727,153671,-1.135103452,2.290090807,-1.550147695,3.757446403,1.345115125,1.020978393,1.456980879,-0.027058309,-1.431469487,3.866303042,0.006762128,-0.619870802,-0.145209702,0.525571768,0.040446582,-0.225123342,-0.48136107,0.526830039,1.532964184,0.650846828,-0.092962672,0.771398249,0.102097885,-0.211532583,-0.8160753,0.304606333,0.711857571,0.155014753,92.26,0
2535,2098,-0.445649191,0.462052728,1.05035912,-2.180047959,0.231164713,-0.758195479,0.85140294,-0.03863857,0.886612832,-0.963636708,1.220729946,-0.113401662,-2.409582146,0.720245667,0.664383761,-0.57846833,-0.424141391,0.345752394,-0.155282632,-0.124338917,0.115611971,0.610117864,-0.254143845,-0.033585347,-0.100171312,-0.82006841,0.237875431,-0.031778691,1,0
191544,129308,0.054682152,1.856499604,-4.075450735,4.10009797,-0.800931346,-0.292501825,-2.317431394,1.189746995,-0.786237924,,2.993488834,-3.61312503,-1.727297129,-7.36463882,-0.343295935,-2.577634726,-0.515302055,1.109107108,2.351151382,0.509558727,0.618247762,0.800932138,0.130016475,0.288945953,-0.366658023,0.030306656,0.431182443,0.110698252,80.9,1
251904,155554,-1.040067223,3.106702664,-5.409027199,3.109903424,-0.88723704,-2.497521836,-2.073347463,0.639818099,-3.013330572,-5.954838297,3.586394509,-5.517147627,0.683652475,-8.560422876,1.856094916,-4.878248088,-4.335998012,-1.377191085,3.057381742,1.054390103,0.773960868,0.21486842,-0.184233022,-0.284091371,0.493466609,0.732328821,0.675066703,0.337076231,94.82,1
174967,122150,1.83093081,0.176010404,-0.003442673,3.773642047,-0.02700487,0.693592245,-0.500444818,0.184983987,-0.29587119,1.359520247,-1.531043011,-0.290901143,0.102727129,-0.257470109,-0.562230322,1.212489757,-0.962968828,0.125022842,-1.695800127,-0.190525778,0.210540183,0.626289909,0.150695079,0.646376373,-0.154398015,0.04144559,0.002165294,-0.022085778,35.23,0
260326,159502,1.883172792,-0.465819966,-0.573023188,0.019093097,-0.350039047,-0.250323589,-0.349144488,-0.092381455,0.994424963,-0.261244003,-0.509015309,1.18750723,1.686994702,-0.27064568,0.951040537,0.299786931,-0.712752428,-0.354280815,-0.124117193,0.060680702,-0.10079946,-0.300306011,0.335043544,0.617792194,-0.473910021,-0.312664272,0.001591762,-0.014800995,76.24,0
234633,148053,1.261324237,2.726800289,-5.435018912,5.342759009,1.447043018,-1.442584085,-0.898701854,0.123061978,-2.748495905,-3.202436122,1.991360635,-3.986416216,0.577206842,-8.485794506,-0.794782275,-0.666134267,-1.372629384,-0.104312956,-1.466910553,0.313331635,0.209086136,-0.425937611,-0.154439526,-0.018819504,0.632233951,0.192921615,0.468180887,0.280486471,1.59,1
234901,148163,-2.620321125,1.097749489,-0.464937113,-0.262183655,-0.245674156,0.510026135,-0.438107441,0.445152892,-0.789901048,-1.169860546,0.055136509,1.514442258,0.84054597,0.998562837,-0.587025924,-0.28864036,0.436943795,0.239461338,1.872241179,-0.498456781,0.736991844,-0.5840261,-0.478189927,0.298574794,0.640506619,0.174452341,-0.395643582,-0.363859397,75.46,0
166246,117952,2.131347798,-0.844283587,-1.075006501,-1.185872758,-0.323625187,-0.089116673,-0.680110099,-0.005534475,-0.610285268,0.888911863,0.855834168,0.367116665,0.652499827,-0.070220851,-0.342621481,1.4453066,-0.267438258,-1.336924389,1.147223943,0.088123676,-0.215374611,-0.78643923,0.435419269,0.170540225,-0.514925168,-0.712820498,-0.02034529,-0.047225841,35,0
19330,30193,-1.157400063,0.215873659,1.646220553,-0.613262493,0.783760478,-0.708451116,1.713842155,-0.689451721,-0.381502431,-0.360852768,-0.61634541,-0.274566453,0.224492712,-0.26147129,0.51507439,0.385932026,-0.971950559,-0.694014505,-0.143640197,0.086664423,-0.58684918,-1.529590204,-0.096420213,-0.171685795,0.118302061,-0.134552494,-0.414679865,-0.392877304,149.95,0
264642,161518,-1.291937107,2.207782069,-1.150455682,3.15719419,2.718568449,4.68081467,-0.207731557,1.332230431,-1.670417477,2.537265388,-0.39878164,-0.509305945,-0.034860717,0.521999209,0.775210602,-0.428077656,0.244806138,-0.468336932,1.217346336,0.302376385,-0.168628652,-0.490724273,0.246710814,0.641408465,-0.901809912,-0.053230059,-0.6748725,-0.215663602,0.75,0
125474,77685,1.279714787,0.604786073,-0.085076366,1.092191534,0.163747892,-1.158361441,0.645689089,-0.434413663,-0.489490738,0.004884139,-0.128308407,0.956065118,1.391315003,0.285961153,0.529281138,-0.281102427,-0.394050435,-0.539966946,-0.260349302,-0.067134479,0.018229259,0.180273554,-0.161986164,0.439099395,0.900765342,-0.300715186,0.001311925,0.013779265,0.89,0
23422,32745,-2.17913506,0.020217918,-2.182732796,2.572046261,-3.663733112,0.081567933,0.268048731,0.660437429,-2.374027363,-3.58281002,1.975821062,-3.500542265,0.170681027,-2.735940374,1.670251104,-4.046292997,-5.079479085,-2.586857045,1.669260553,1.9579603,1.026421111,0.299613502,1.656800007,0.328432502,0.106456828,0.691774506,0.196778974,0.241085157,717.15,1
65455,51593,-0.074262311,-2.253119538,0.448489879,1.589037322,-1.689287167,0.153639536,0.006356287,0.054664077,0.934135981,-0.313792441,-1.222026062,-0.901060629,-1.351373014,0.309998485,1.894701205,1.077980215,-0.82597029,1.117038544,-0.799941554,1.135441401,0.5981892,0.210401018,-0.690383891,-0.121544991,0.13348942,-0.287431128,-0.05972968,0.149184374,666,0
156515,108274,1.1205381,-1.365747727,-3.677820326,0.706739307,2.691907085,3.252146234,0.724075139,0.375201372,0.923430525,-0.204371438,0.95917619,-2.320083476,1.426454311,2.557777563,-0.073602111,-0.44946131,0.223095671,-0.168790624,-0.866979256,0.737955005,0.263126819,-0.103606142,-0.390993488,0.6646754,0.308283105,-0.553941317,-0.131623298,0.008291996,491.1,0
14338,25426,1.125335535,1.130146484,-0.962975335,2.675687859,0.990074518,-0.243317741,0.316192138,0.122960132,-1.143342795,-0.369908966,1.834494198,-0.491243315,-1.129907005,-2.238622244,0.278468742,1.477925603,1.776454295,1.149282186,-1.306994645,-0.138813698,-0.166736918,-0.521933839,-0.112376257,-0.59207675,0.520791314,0.043353581,0.015159021,0.063611722,3.76,1
84543,60353,-3.975216475,0.581573271,-1.880372107,4.31924128,-3.02432976,1.240792771,-1.909558926,0.660717557,-2.752610565,-3.550385399,4.838964187,-6.040235379,-0.374460484,-6.221945359,0.958758444,-5.073642635,-10.44100867,-3.755524601,0.606452965,-0.656511434,0.578984296,1.39731082,1.04532195,-0.303999869,0.005294959,0.235435244,0.962014797,-0.673557393,454.82,1
11880,20451,-15.81917872,8.775997153,-22.80468646,11.86486808,-9.092360532,-2.386893207,-16.56036811,0.948348595,-6.310658433,-13.08889092,9.815703174,-14.05606118,0.777191846,-13.76101796,-0.35363594,-7.957447226,-11.96295423,-4.780507788,0.652498045,0.992278949,-2.350633745,1.036361874,1.136050737,-1.043413741,-0.108923343,0.657436778,2.136424471,-1.411945375,1,1
43428,41505,-16.52650657,8.584971796,-18.64985319,9.505593515,-13.79381853,-2.832404299,-16.7016943,7.517343904,-8.507058637,-14.11018444,5.29923635,-10.83400648,1.671120253,-9.373858584,0.360805642,-9.899246541,-19.23629237,-8.398551995,3.101735369,-1.514923435,1.190738695,-1.127670009,-2.35857877,0.673461329,-1.413699675,-0.462762361,-2.018575249,-1.04280417,364.19,1
154694,102622,-2.877176426,4.569648565,-9.553068767,4.441079354,-3.653961387,-1.877980853,-3.514353488,1.54760796,-2.50330397,-7.57563438,7.002135774,-9.959193994,2.122072061,-8.884871772,-1.644857478,-7.189926187,-10.44510503,-3.271907538,1.482277435,0.10561511,1.272896344,1.300268449,-0.003950134,-0.360847778,-0.597525998,-0.390901228,0.592196919,-0.241010153,346.94,1
120505,75851,-4.793667431,3.418910653,-5.074444533,4.035986943,-3.527874599,-1.923241502,-5.065980838,1.99688476,-3.097379164,-6.447202274,3.775578439,-7.498783455,0.231306922,-8.658268432,1.343307657,-6.17333086,-10.70801825,-3.504894192,1.884044257,0.342122343,1.168617819,0.289530904,-0.371888204,0.144761277,0.084734825,-0.197431471,0.328671522,0.835394921,99.85,1
162045,114779,-1.136154102,-0.091955516,0.894921207,-2.616513619,-0.495442697,0.56196591,0.369416864,0.122295251,-0.700390184,0.420800924,0.322240236,-0.353178937,0.480489359,-0.685546487,-0.696184684,1.960488316,-0.826274908,-0.214474451,0.129876498,0.136483646,0.314446339,1.211180876,-0.117094954,0.236678596,0.287030065,-0.133610875,0.47670933,0.149943791,144,0
183106,125658,0.224414467,2.994498576,-3.432458196,3.986518932,3.760232949,0.165640146,1.099377709,-0.654557103,-2.435415653,-2.276733073,1.846078517,-1.9611946,-0.851166387,-7.122316384,1.0196049,2.131014672,6.443649145,1.592538191,-3.681903552,-0.200846281,0.491337125,-0.984222623,-0.421979358,-1.048057894,0.72641152,0.268624638,0.283689474,0.419101636,0,1
142557,84789,-1.430863728,-0.802528699,1.1233203,0.389760265,-0.281213534,-0.055123492,1.326232489,0.195699815,-0.54688955,-0.713473761,1.274629078,0.023682135,-1.521696108,0.727242086,0.166504662,0.348037592,-0.566390083,0.216016102,,0.63418429,0.32557547,0.014001845,0.844946016,0.114962885,0.156364811,-0.619437447,-0.120351073,0.035594173,354.33,1
24749,33365,-0.65126328,-0.336935068,1.592811524,0.98736641,1.056640884,5.540536634,-0.280091191,1.141294591,0.71194833,-0.38497536,-1.12829477,0.020713695,-0.193463989,-1.130890289,-0.577441369,-0.990376369,0.363585282,0.645915837,2.36375967,0.727628866,-0.004625774,0.227632132,0.001566322,1.041878942,0.464888561,0.041122137,-0.027589131,-0.115065988,188.79,0
245556,152802,1.322724251,-0.843910598,-2.096887538,0.759759069,-0.196377115,-1.166352579,0.482534011,-0.349790813,1.045007417,-1.474974161,0.011037451,0.483019028,0.66527282,-2.332793382,0.820578434,0.461206284,1.468051978,0.891705535,-0.45793404,0.585434737,0.133814675,-0.121562328,-0.20857369,-0.254751784,-0.098324402,-0.613874017,0.002654157,0.072385808,357.95,1
